1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,y
-36.60146,66.08152,-7.0509753,60.199078,-10.927409,26.176003,3.254718,3.0511804,4.420359,1.5895505,3.0930312,3.0076435,3.0887504,1.2003849,6.5473614,1.3262771,1.8864837,4.8320107,-2.4548073,7.766971,-3.016242,7.613316,-3.5494719,4.9551167,-3.246913,3.5316372,-3.4853098,4.109335,0.2682339,1.4021403,3.102668,1.4377377,1.1275142,0.40159482,0.9608331,-0.7583045,-1.4019473,2.2071676,-1.1595525,1.4551982,1
-109.90967,89.12544,-135.25674,55.02216,-40.552994,16.484573,-30.18382,6.489021,-15.131772,-4.557486,-13.296399,1.6369882,-1.2934712,1.9671063,2.6755276,2.1649415,0.7492565,-3.5502012,3.2464108,-4.8230214,5.2118425,-6.270066,6.505127,-0.9762074,1.5375218,0.5186693,0.92510706,0.7181323,-0.15399006,1.1324595,-1.306978,4.275297,-3.7088861,3.4005384,-2.6009018,3.3069067,-2.010052,2.0379696,0.12406298,0.20959784,1
-62.641727,182.29707,-38.25344,10.787259,-16.573366,-6.755427,-13.119351,-0.17786019,-6.9739404,-5.646571,-10.131505,-1.8889015,-4.357871,0.15962408,-8.997176,1.1837727,-2.6189263,0.16550604,-2.8779538,-0.08208426,-4.334464,-2.3937387,-3.3491395,-0.19581783,-2.5661576,0.7758692,-1.784785,-0.39689294,-2.0337377,0.40008464,-0.9202327,0.80237037,-1.6706451,0.95552003,-2.9031236,0.94987166,-1.9261836,1.0718589,-1.5196942,0.98015785,1
-62.226624,100.47286,3.5104678,49.14548,-6.9870296,23.54294,6.952454,7.439118,9.382456,8.491629,5.051191,5.4831343,6.8381634,7.525875,3.8483691,2.314962,1.6842853,4.5158834,-0.6791629,4.9642024,-0.61865014,5.510881,-2.8533666,6.576441,-1.4436573,5.4113503,-1.4522346,2.6565301,-0.1778763,2.2361765,-1.0177372,0.62737423,1.2997915,0.8997072,0.28972986,0.5804887,0.023376992,3.1378303,-0.9311743,2.444378,1
-208.17137,23.867064,-41.408195,-4.224897,-13.596305,1.7354575,-6.031483,4.5539427,-3.123729,4.787563,-3.9064946,4.258676,-2.6348906,1.8246785,-2.0796003,2.4134302,-1.0790825,3.2194152,-3.0965617,1.8876939,-3.2335768,1.9579995,-1.8079417,1.6293968,-0.99574584,1.7758592,-1.1422242,2.68714,-2.223445,2.731039,-2.3582652,1.9612246,-1.4232919,2.4543338,-0.59590024,2.4869373,-1.2169441,1.8769019,-0.8454263,2.589951,0
-378.9036,73.15754,28.672766,28.845596,16.117512,13.308796,5.2452826,22.246449,6.8107276,24.553637,-0.9686436,6.9607825,-0.6336128,7.6082954,2.9059029,-0.35570088,-2.6825044,4.308555,-6.1269126,-7.045366,-3.69121,2.8552742,0.122968614,9.082434,4.8082476,5.1630387,-3.6159382,3.3533204,-3.8737967,-4.999107,-16.635983,-5.5371933,-4.233421,2.8751755,-3.6658847,-0.5441218,-3.5056856,2.2220418,-8.721304,-5.838356,0
-306.66196,92.84451,13.115792,-0.34490964,0.7593574,8.993608,-5.5631347,0.43908605,7.1344624,9.343496,5.021305,6.967891,0.3605015,8.920968,3.9203663,7.6720414,-1.1972147,2.8103876,-2.559553,3.3588002,2.067568,8.151962,2.408107,5.189255,2.8068945,4.6070075,-2.3536556,2.8731132,-0.9607685,4.4260993,-0.401444,-0.51434785,-6.246949,-0.25376844,-4.784507,0.06749561,-1.9764987,0.0021155386,-2.44434,0.35795137,0
-230.49219,208.37169,8.142571,-9.621955,-2.4015791,7.428629,-8.327746,-10.496494,-6.9679236,-1.479807,-5.2706676,5.7106514,7.8541374,12.038856,3.873248,1.443428,-6.105294,-2.634837,-6.608246,-4.9384184,-6.7099876,-1.6030436,-2.257391,4.014243,2.8275578,5.98187,-0.002218211,0.9912518,-2.2215285,-0.5867832,-4.3520427,-1.5414063,-3.42092,0.10033249,-2.6847367,0.88588387,-1.4120113,0.9954403,-1.9156905,0.24348186,0
-234.57288,126.76632,0.81264126,28.71335,-3.2999637,12.215868,1.7891314,6.5166354,-10.529109,1.4679357,-2.4738717,8.879555,0.91495264,2.865827,-3.902811,0.11656809,0.34641683,5.9153194,0.3715376,5.112719,0.26562566,2.6231713,-0.8735326,-1.0936627,-5.310578,3.3022316,-2.6597416,2.9483004,-1.4522786,-1.2858561,-2.0380604,0.7869859,-3.2526,1.7954692,-1.3599098,1.8157808,-1.5042213,2.169957,-2.118802,0.32248312,0
-153.85992,175.973,-23.544388,32.32099,11.60194,18.059649,-6.6482015,4.40049,6.1815834,8.244638,2.6006958,0.15553589,-5.596368,1.850524,0.7543767,6.5890236,0.19457608,5.065659,3.12857,6.3693614,4.0478296,6.5330696,2.1498435,4.3630166,2.204456,3.1885104,0.31913608,1.5643858,-2.4552042,0.6190499,-1.526591,0.8515865,-1.9510156,0.1688959,-1.4440706,1.1229854,-0.6987097,2.214099,0.09182237,2.449827,0
-206.7942,26.003956,-38.337925,-2.4621067,-11.309141,4.93194,-3.326964,7.2351522,-0.80475855,6.7333307,-2.0468874,5.632833,-2.5558898,2.088144,-1.2948058,3.4324465,-0.8616212,3.078313,-3.3307643,2.4425304,-3.3587148,1.3897623,-1.9656782,1.1518127,-1.0355308,1.4973726,-1.9295014,2.1671813,-2.7318416,2.2314456,-3.0056577,1.4081182,-2.3018615,1.7636809,-1.2127107,1.903158,-1.5885451,1.4420332,-1.8872243,1.48843,0
-384.85782,161.24103,-2.1908033,36.18957,6.3026166,7.8688016,12.897508,-2.5703757,3.115692,6.4850345,-0.12268738,3.7782714,-3.0775373,-0.08719157,4.5106764,-1.5759674,0.5134454,0.22830445,1.1237345,4.1935773,-3.7072985,2.1349702,-2.974472,-0.8038659,0.40427324,-5.5235744,-2.509284,-6.380823,-4.5050836,-0.44057953,-4.159905,-0.20713557,-3.3859968,-2.368951,-0.59628445,-2.062636,1.9482615,-2.2095947,0.45204014,0.9368736,0
-34.389217,129.2329,-23.431444,20.001043,3.0032017,19.258028,5.7044253,9.869523,8.565938,15.354766,7.0324135,10.368749,0.8177564,4.4591875,1.7872429,5.9933305,0.10239149,1.8937335,-9.969466,-5.742879,-3.9550211,-1.8394159,-1.4430412,2.966081,-0.7187865,1.7555871,-1.1852832,3.9334965,-3.503677,6.040331,2.5054114,4.3756485,-2.5228913,0.6240004,-0.8829139,1.2082272,-0.13495421,6.5293612,3.6214697,4.1510053,0
-185.05667,183.28543,9.2969675,16.475363,9.667908,19.15642,-13.181278,-10.538319,-7.7067237,5.6712465,-1.217359,-6.177403,-9.282045,-1.2135546,1.6916357,14.058721,8.356831,3.7230866,-6.9120483,-0.47204167,-4.1035814,-3.1800833,-11.059424,-2.9805555,-2.5676641,-2.3212962,-6.941607,4.6906486,1.7750555,-1.8411287,-1.9538686,1.5258791,-2.9452353,-0.0102318125,0.9860349,-2.4831173,-3.9684918,2.0509632,-4.3056703,-1.3521816,0
-101.767975,131.2219,-12.948373,40.412327,-12.006949,-10.983555,-16.728294,17.000607,-0.6805082,-10.627613,-1.7789233,7.992032,-12.039071,3.520848,21.265432,27.897533,16.458838,24.94327,16.585173,0.64254516,-9.737237,-1.4208268,-1.5166748,-2.4310236,-7.0819817,0.6027126,-3.9499311,-3.3292062,-3.6711466,-1.5825624,-6.3978643,2.9837902,8.825034,8.126671,3.9822571,3.525586,3.5123165,-0.15973923,-3.7320693,-0.048196368,0
-301.09143,101.97235,20.237381,40.96765,15.213515,5.368906,8.714908,0.781262,-1.0701647,-3.7613254,1.2212033,0.08594489,1.2296858,5.6733203,-0.05712553,-2.9507985,2.8553712,2.2837625,1.4963965,1.602293,0.932384,3.5822308,0.7641853,2.0871456,-2.3213205,1.5723557,2.6629505,2.324845,1.8821923,1.7195684,-2.3603961,4.433763,3.387659,6.6160946,4.4447794,5.570392,3.6196964,2.683756,3.9207194,5.6150684,0
-107.61799,47.67825,15.1748085,20.800695,-0.15430415,14.758675,5.007727,7.0209994,-0.772075,3.9055142,-1.3050383,4.7927313,-1.0740919,2.0186002,-1.7924539,2.3798954,-0.8392653,0.934459,-1.9832425,1.0568601,-3.0184886,0.3183923,-1.7597553,0.9918452,-2.961018,-0.50541925,-2.9739842,-0.50087124,-3.1972837,0.3671976,-2.9126413,0.26463664,-3.2911336,-0.2153551,-2.881716,0.53240955,-2.4580312,0.7896083,-2.7509778,0.51856124,0
-121.59648,161.95007,-30.987186,27.312908,5.903814,17.08845,9.676168,12.057565,7.6356783,12.327746,-0.74435276,10.365068,3.8063407,2.9602382,2.2074459,5.361902,0.3654505,4.112705,3.1122315,4.7619066,3.2499003,5.9171705,2.4987028,4.210927,6.1915536,5.7232356,5.0899277,7.0046372,4.8560762,6.287658,1.6846197,2.6913936,1.0218856,2.5921698,1.3885604,3.8339946,3.7034225,3.0873005,2.135825,3.3215444,0
-298.4848,76.00696,7.0731597,27.824083,19.261559,0.6531209,6.238886,3.2174273,1.4093173,-1.7012341,-2.4483886,9.440439,0.62044007,10.229025,-1.381166,0.39439267,0.50595176,-1.7831205,-4.864854,-0.18217973,0.99673134,-0.26212272,4.212376,3.6333807,-0.6475627,3.2003953,-2.1119924,-0.7829244,1.8979567,1.6006784,3.9558237,7.1112204,5.2397757,7.953849,5.7961674,7.024441,3.596429,4.607046,1.1092764,2.315258,0
-105.28997,52.723656,16.835606,21.747536,-1.646596,13.550543,3.1121426,5.260125,-1.2795992,5.7682304,-0.9448532,4.7956815,-0.58723724,2.3313215,-2.3972502,2.0023384,-1.2660991,0.691428,-1.8048986,0.8837169,-3.3749585,0.14750668,-2.376586,0.29490605,-2.4761255,0.2349496,-2.450167,-0.4810053,-3.3318906,-0.13757874,-2.570517,-0.16167396,-3.8964126,0.18292491,-3.0310323,0.46600434,-2.8184657,0.8468274,-2.348047,0.056514617,0
-280.49286,107.39537,-11.003023,42.404285,23.487467,-1.9447722,4.49434,-18.727535,-8.817059,4.8436556,-8.99489,4.6789203,3.6719422,5.099389,1.6459029,-1.1253358,-8.219067,4.9569035,-2.2419467,0.051348686,-1.5308077,2.040258,-8.674156,2.7770553,-2.3516726,-3.0919561,-1.8159451,3.2763643,-4.724244,-0.8438674,-0.50219387,4.0283556,-1.7651751,1.1809403,0.14743024,-1.6479945,-3.8603039,0.7159046,-1.5240803,1.0033078,0
21.1505,46.541378,-34.26157,21.260561,-14.72876,12.409017,-4.9402366,13.160396,-2.376834,10.505285,-1.5675937,9.426209,-1.0812593,6.5238385,-1.5229102,7.3298345,-1.0202773,4.3934054,-1.9124528,4.64159,-2.2387745,3.2452257,-1.2611971,2.9856806,-2.2717743,2.057306,-2.2490613,1.6585937,-2.4538808,2.6744864,-1.1835481,2.9403884,-0.82754415,2.3980846,-1.7088948,1.986057,-2.5064993,1.3197447,-1.7202538,1.9565712,0
-329.94135,113.340195,24.064718,25.546057,22.383009,8.406258,-4.9685802,1.4390905,-4.860516,-6.8443193,5.731478,1.5582627,-6.2320232,9.720664,-1.9886477,6.063624,-7.8874106,-2.9593954,0.5771022,-4.347775,-2.8306859,2.8520076,-3.1567967,1.8168918,-3.7531729,2.4625123,-4.649361,-3.0762002,-4.5993447,2.2236667,-1.8835356,0.59405655,-2.1626785,-1.0761207,-1.0211976,0.42560032,-4.5700855,-0.27991018,-2.8584473,0.6990046,0
-310.38327,112.17927,-11.46999,49.805546,22.734715,-2.6501849,2.258733,-17.390839,-4.4999275,4.746751,-4.7176685,3.6406069,7.39469,2.467158,-4.145044,-1.6723492,-2.883787,4.7543106,-3.9265137,1.2025614,-1.6409248,-0.29740825,-6.952159,4.0917535,-3.5422235,-6.802372,2.4412117,0.44855592,-2.651088,-0.5459723,-0.008285619,4.0417624,-4.445644,1.9402084,-0.14292566,-2.4293368,-1.5310223,0.53000706,-4.576255,1.8978807,0
-181.07487,7.8134556,-30.272144,-0.7498367,0.54747623,3.3149629,-1.3846105,3.374342,0.9504991,5.4343066,0.6301577,4.156081,0.36846825,3.8502202,-0.44937018,3.5505843,-1.2775683,2.5550914,-1.1035299,3.1036518,-1.343336,2.5925703,-1.4088073,2.7818227,-0.44409963,3.312459,-0.06655174,3.1902177,-0.3967651,3.1054814,-0.39889586,2.250664,-1.8083761,1.7061038,-1.3827232,1.731211,-1.7260077,0.9585605,-2.0080342,1.4853004,0
-171.67964,63.847656,7.2795177,27.494066,11.96417,16.076403,9.511666,9.692211,5.180812,6.7030325,3.403666,2.683587,-6.5997176,1.0311519,-3.4838307,5.459922,1.6721568,0.504774,-3.0342095,2.0945349,-3.1766393,8.892606,-6.1870866,2.2955456,-3.2205272,-2.561019,-5.369519,1.2443111,-1.1963775,3.4767702,-1.0309167,1.3707796,1.2893847,-0.883639,-3.3999221,1.8743637,2.1408045,2.7036781,-2.874545,-2.4621458,0
-346.68143,197.92992,15.337288,-12.491027,19.9764,19.89048,7.0361185,-2.7596312,-0.39428675,6.5788097,3.1849043,0.93368423,2.9249804,1.3267082,1.9751793,3.9406025,1.9518653,0.33052903,0.22430684,0.17173654,0.66841555,0.3731926,-0.34950423,-0.21156608,-0.41936508,-1.4255266,-1.6149892,-0.594978,-0.40016988,-1.2700144,-1.4662057,-1.0720989,-0.9157431,-1.5724154,-2.2089324,-0.94878936,0.46006644,-0.16009516,-0.9658833,-0.89657134,0
-73.35431,-9.016876,-15.225932,-7.496051,-16.487524,-5.878045,-14.345023,-9.101211,-12.304572,-3.7981617,-10.860465,-3.6098986,-7.9824834,-1.2775367,-7.217899,-2.4896567,-6.6849523,-2.2757182,-7.326407,-3.8028896,-5.780503,-1.1223749,-6.064323,-0.5623268,-4.9726195,-1.0179713,-4.1248198,-0.7955257,-4.7454405,-0.5929623,-3.7920883,0.9598441,-1.6515752,0.5131428,-2.262543,1.9959847,-0.49841765,0.9520121,-2.7598405,0.28514194,0
-48.525677,54.301907,-6.1198797,3.1407075,4.0524144,2.7678938,3.4274836,6.6726165,3.0645616,3.106497,-2.978074,0.22853315,-2.6016066,1.479553,-5.005074,-0.97044283,-3.90675,1.7850903,-2.5076153,0.31288204,-2.158533,3.7633336,-1.5921735,0.13329323,-3.4207454,0.7641125,-2.2127056,1.3214902,-2.914496,0.059645846,-3.2803187,0.91923535,-2.1195407,1.9599037,-1.0620806,2.1780417,-1.1122427,1.9574106,-1.9010284,0.72397316,0
-130.3141,-8.65955,-27.731066,3.19455,-21.279795,-5.891866,-10.808582,-9.676654,-14.541054,-10.716487,-10.34579,-5.5027466,-8.016093,-3.2879136,-7.3023925,-2.8327124,-7.6407247,-0.73884964,-7.414121,-0.9106477,-5.7493205,-0.14669365,-4.426261,-0.8150729,-4.1087976,0.5007646,-2.5607486,-0.050393768,-3.1285949,0.5935445,-2.3032165,0.8728795,-2.0999324,1.0256937,-2.0142672,0.4864002,-1.8714632,1.6384436,-1.2571126,1.9430215,0
-250.05632,196.28674,1.2793965,9.677745,7.9171777,-2.6004627,0.44913232,-0.363917,0.832555,-1.4375273,-5.0411725,0.42272642,-1.4486613,-2.416186,-1.4598151,-1.2594378,-1.3304585,-3.7693872,-0.5259646,0.07793765,-5.211328,-0.7869654,-2.6341863,-2.9230587,-1.6980153,-1.9037476,-1.9331284,-2.3436432,-1.7196835,-2.2991185,-1.6634955,0.9790397,-1.1526812,-0.50661385,-1.1617707,-1.3143424,0.434549,-1.8097458,-0.32220396,-0.5818146,0
-110.42154,80.98834,31.720598,23.052233,3.8321064,15.921895,2.4188426,4.964288,-1.7005517,2.8535326,-1.6526324,3.304588,-2.924144,0.44872022,-3.212721,-0.68088585,-2.6340587,-0.42941856,-3.4501204,0.44566762,-3.1688893,-0.247004,-2.1833456,0.44586903,-2.8421016,-0.1661615,-2.5785754,-0.7194848,-2.5760663,0.17133988,-2.2447329,1.3461503,-2.6910548,0.2532717,-2.7891977,0.5562199,-2.7366135,0.51182586,-2.6854846,1.0011138,0
-38.749264,74.77117,-1.1023427,-11.826757,-19.363688,8.324923,-8.060572,3.223847,-6.550538,-0.99936366,-3.4137635,0.33877563,0.39315966,0.22575954,-0.01991763,-0.11438709,-2.6593492,0.70561385,-2.2675557,0.5273173,-2.7662444,1.3892176,-2.2845044,1.4797877,-2.8275971,1.1919998,-2.6128001,0.93995595,-2.2411063,1.4477586,-0.7554672,2.423082,-1.2648499,1.9753988,-0.5657494,2.9458888,-0.0044048806,3.192129,-0.096435435,2.7520678,0
-111.05742,72.295525,-10.877819,22.079903,16.29762,14.720589,12.2955675,12.825727,5.4403524,10.711464,5.202484,9.472442,2.1134856,4.9237914,1.5731139,4.0582013,2.3558698,3.2188132,-1.4254664,4.420979,-1.9104625,3.166162,-1.2212024,1.9191366,-1.0849061,3.0201366,-1.0765966,3.183718,0.092429146,3.013175,-0.30581638,3.506712,0.3048031,4.0199547,1.1810033,4.6858077,0.68588674,3.8155522,0.24212565,2.2607815,0
-184.52464,14.571952,-29.894987,1.3328408,2.844084,4.3405967,-0.46122393,3.9675634,0.24587864,4.4056025,-0.493409,3.6753573,-0.51039207,3.2579405,-0.5025999,3.873567,-0.6029884,2.8570042,-0.83155066,3.578491,-0.43279096,3.8131812,0.020816397,3.9032717,-0.19313593,3.7337484,0.35833982,3.6741664,0.048312154,3.1128738,-0.7026027,2.4327478,-1.2191492,2.1182952,-1.6684775,1.5443997,-1.7712468,1.411969,-1.5048811,1.6868844,0
5.1347375,124.06811,-36.441963,22.836521,4.384125,1.2377945,-1.8145719,0.53700584,-12.908787,-4.242791,-4.696328,-5.4336925,-8.884032,-1.2328334,-11.981932,-2.782469,-5.195977,-2.9391186,-5.1055365,-2.4694443,-6.2433414,-1.7179918,-4.653532,-2.91899,-4.9140534,0.011390262,-5.2907443,0.52021706,-2.293205,-2.0108001,-4.208818,-1.8023734,-2.509092,1.455719,-4.154014,0.35475212,-1.7714694,-2.189143,-5.158748,0.80548644,0
-208.26804,32.101997,-37.46686,0.17162758,-9.887758,3.7962277,-4.2407017,4.6165285,-3.7855806,4.2228603,-4.0713706,4.9107394,-2.4080958,1.7599581,-2.2985876,1.3166528,-2.248947,1.9469248,-4.6809516,0.5883862,-4.849094,0.9029568,-2.7550457,0.31079555,-1.9090993,0.8179456,-1.9651631,2.3811793,-3.0920076,2.0055056,-2.3740184,1.8251998,-1.64808,1.7473145,-1.3782439,1.7865509,-1.0615332,1.5478684,-1.6062005,1.1497409,0
-24.478487,77.554474,-34.860928,63.17547,-21.934996,12.211038,1.2201445,8.117731,-11.597478,12.623631,3.6827364,-7.679377,-1.3763003,-0.676492,-3.3246877,-3.2587702,2.2205226,-1.4580503,-3.0335467,4.243269,-1.4988196,0.07709994,-3.1064878,3.5001295,-6.711228,-0.20889328,-4.293048,2.4553852,-6.6061106,-0.63913715,-3.3582006,-0.8327132,-3.02589,1.3819567,-3.3967254,0.64994264,-0.8251552,-1.4500498,-1.2160009,1.4006683,0
-210.76353,26.079844,-39.270157,-2.3109803,-12.176575,2.850536,-4.8477445,5.233837,-3.061415,5.5941067,-2.7469041,4.555532,-2.5383017,2.8273432,-0.5204003,2.7262669,-1.8097215,2.81014,-2.9993925,2.423381,-2.7083013,1.8435489,-1.8984513,1.0330203,-1.4652095,2.3010633,-1.1972226,2.332345,-2.582713,1.8716804,-2.5764115,1.5264223,-2.1634214,1.144207,-1.3798463,2.2576323,-1.0815065,1.9984815,-0.7927196,1.9582505,0
-92.55654,182.8242,-46.875504,43.732567,1.7438095,-0.30133438,13.4991255,18.15994,-10.026422,6.8226137,2.3356967,5.1419163,2.6942327,9.072249,-3.9267437,5.4425635,3.070709,2.2325888,1.5599803,0.9048631,-0.5958037,-0.23906009,2.835201,0.17995316,-0.033172995,0.8648814,-0.78213936,-1.1504225,0.036889322,0.8881898,-1.5055039,-0.7175667,0.2968652,-0.13555194,-0.078460164,-0.44076726,-1.7604941,0.9004544,-1.5940013,0.83892834,0
-302.38336,71.02201,26.709476,39.436398,26.720467,-0.07287985,12.398092,0.98892117,2.5068429,3.8020837,0.58146155,9.648372,1.0117966,10.89174,3.2110977,-2.0544848,5.5393143,-2.5115678,0.6992919,1.2405443,-0.8906284,-0.13297512,1.7731311,-0.5500155,0.21018872,-1.2176254,-0.80508643,4.2876763,-0.60589844,2.9297764,-0.39505392,4.6357694,0.03892699,0.6489839,2.1545596,4.299123,2.486114,4.9540267,2.406113,2.5616074,0
-210.57645,185.78065,30.522312,17.821638,-2.251955,6.729707,-4.979438,-4.006197,-5.1204243,1.3364557,-1.3073415,-5.041436,-5.4174957,-3.288606,-0.031039255,10.809242,8.5026655,4.732061,-3.3224504,3.9633653,0.58969516,1.7339354,-8.247612,-3.911087,-2.7927861,-2.0962024,-8.002212,3.7442882,2.1836193,-0.6413461,-2.6611633,3.8376744,-2.6990328,-0.7225545,1.3204932,-0.87431765,-4.3968077,2.5148938,-2.7546918,-0.8698957,0
-130.34158,93.9704,25.696377,12.170391,10.569403,8.090324,-5.055405,0.9957206,-3.4635289,-2.7552094,-10.007659,-2.6553605,-7.4675384,-3.0146906,-7.1552777,-1.9669229,-4.9461737,-1.8563695,-4.765447,2.1224997,-0.84248763,3.1332223,-1.5810949,3.225694,0.32908788,4.3391743,1.9836721,5.607299,3.013666,5.851185,1.8334436,4.611952,-0.7808561,2.7117152,-0.8281047,2.8084428,-1.9549628,1.8457568,-1.2944657,1.4979601,0
-92.99575,16.134836,-5.282779,23.24683,-3.865357,10.183758,4.4633026,4.789059,-2.6662943,0.5115136,-0.74180037,2.4873111,-0.3351867,3.777748,-0.9934957,2.3972604,-3.1324933,3.4658978,-3.7712283,2.3733277,-3.4105701,1.5219519,-2.7724142,1.4461738,-1.9600296,1.3970766,-2.418187,1.2449311,-2.6280777,0.22223473,-2.3395817,0.62872934,-2.3104825,0.91475844,-2.1706288,0.68785864,-2.114319,0.646222,-2.8579626,0.02338238,0
-211.33035,152.33644,-18.3161,-1.8677168,-10.415481,0.930784,-12.111249,0.40130162,-14.971963,8.868298,-1.7456534,3.4915025,-0.6922565,8.6931715,4.651074,11.117454,9.77079,9.193612,3.2324955,3.7961287,-4.1698713,0.5816507,-4.287976,-1.0447428,-4.3929877,1.0249503,-2.072773,7.3351398,0.7399193,3.3259733,2.4708264,4.486164,3.4625647,4.4074593,-2.0732355,0.52983737,-2.950165,2.577717,0.09578987,2.9346874,0
-98.47761,69.55951,22.468489,16.987581,-1.1583447,12.434332,1.4198354,4.616318,-0.98125345,2.9144056,-3.271121,2.1203504,-3.04708,1.3995312,-2.8189878,0.8767339,-2.2670667,-0.21968833,-2.8660715,1.2888391,-2.6588578,0.1697657,-1.9329424,0.5347232,-2.0729694,0.083341844,-2.412371,0.27339798,-2.4304245,0.47854593,-2.8299549,0.5947558,-2.7500088,0.45824257,-3.1410007,0.22422743,-2.7254086,0.32975993,-3.1040661,0.3758569,0
-48.776634,71.198,6.322561,-2.801025,-15.270402,10.091826,-5.003863,4.3975077,-5.4896708,-0.34095424,-3.5534437,0.77654314,-1.347843,-0.9293802,-0.018491533,1.6155462,-1.5837833,1.246887,-0.29189184,2.4815464,-2.3514156,0.978781,-2.0254793,2.7459614,-1.983608,1.3377782,-2.0235205,1.3844751,-1.56071,2.2140427,-0.9676688,2.0857298,-1.4118859,2.0381017,-1.155188,2.358278,-0.38658983,2.8843505,-0.51378006,1.844029,0
-247.69577,110.75477,33.045475,24.16559,23.79391,45.29434,15.12412,21.293104,17.20595,20.284754,9.085578,19.242887,2.5180073,5.812466,16.131393,3.7340715,4.983273,9.5722475,-0.39837882,-3.905131,-4.0050097,5.592722,-2.3967295,5.252659,0.98032016,2.9798415,-2.4237084,0.53105146,-0.33976254,7.1072392,0.09607455,5.7404656,2.1164463,2.7459855,-0.3256621,0.36482784,0.7636862,6.872952,2.6052127,2.7929485,0
-385.39862,82.634315,12.813877,18.898026,14.914818,2.326134,3.4256678,1.5895253,3.1670892,0.14102924,0.93515813,8.437835,0.39299968,12.477184,-3.6391537,-1.9132326,1.4950249,-0.33071253,0.30056056,-0.593596,0.042237032,1.1354744,2.71136,2.9037259,0.74287397,2.4429617,2.6183467,7.254571,7.1385922,8.686347,4.8683476,6.1899943,3.8342984,2.2859077,2.702722,5.232924,2.2131295,3.2731776,1.668939,3.131473,0
-142.74559,142.0351,-55.271664,-8.818936,-9.431441,4.6523023,-3.8627071,5.096865,-1.8728958,3.3324764,-7.2548156,-2.6765108,-7.20689,-0.90621567,-6.0371466,-1.8077662,-6.6213193,-2.4001267,-5.8504267,-0.7871885,-6.1523466,-2.0446603,-4.624705,-0.38581282,-4.341523,-0.16313627,-4.2993803,0.6934563,-2.7105768,0.9340454,-2.9908295,0.47451425,-3.5515244,-0.23552866,-3.59418,0.86890876,-2.0838578,0.31659353,-3.2049582,1.2853233,0
-461.5021,186.46901,71.99791,22.16633,11.468179,20.317673,15.343986,7.7496057,7.034461,9.305207,7.7473507,4.396782,3.1204727,3.4402773,3.6437674,3.829016,2.7763195,2.0532854,3.674019,3.5739672,2.413169,0.58941185,0.9780953,1.4466996,2.3745403,2.1511846,1.8202293,2.0888915,1.3518158,0.8129967,0.85101074,1.9849447,1.6625649,1.8276163,0.57002586,0.84233093,0.99546236,0.7502707,1.1529068,0.43425247,0
-342.58725,138.90602,14.028986,20.878654,1.9148163,18.35287,6.0002985,12.209523,8.915524,12.834732,1.1926141,5.989081,3.3653727,8.136212,-3.747728,4.2741766,0.6361949,-1.3705041,-2.5312848,-5.0395207,-1.4427662,4.4242444,-1.5775704,3.3929987,1.620171,-4.7290177,-8.918577,0.80834967,0.7013909,2.8845408,2.1378949,4.7213516,0.116090074,5.765842,1.8513036,1.3661208,-0.17559989,1.7375516,-0.041899547,-2.2846107,0
-168.81543,166.10023,-26.263206,2.5797815,9.197437,7.390161,2.9807065,12.735913,-0.1674763,1.8157068,-3.5112307,-0.7903798,-2.0953677,4.8578486,-0.95534253,4.081737,2.2846048,2.3910613,0.20822416,3.7954776,0.74814105,4.268235,0.09339758,3.8997812,-0.31976762,3.1691844,-1.3822541,1.4011987,-1.5514089,3.279692,-2.1360798,3.0903182,-1.8430315,0.9859463,-1.5520343,1.3942119,-1.8428367,1.8205534,-3.088565,1.7474229,0
-330.3114,138.23593,-22.605652,18.775295,13.717082,-17.6772,3.4214332,-1.101658,-8.816791,4.524843,-8.286494,-1.1547911,-3.2818568,-5.0670004,-1.7761155,-0.74076015,-3.4161444,0.26223361,-0.10056347,2.653867,-1.9653542,1.6307372,-8.529043,5.5139337,-2.0297215,-1.6394968,-6.6270294,1.4911283,-3.1197078,-5.512275,-1.2989188,-2.1222014,-4.185097,-1.1668619,-1.4746555,-1.2650889,-2.972278,-0.3165873,-2.798461,0.77800244,0
-184.39511,149.71048,-51.228855,-12.362327,-8.8693285,5.86429,-4.3289757,6.221536,-3.2263415,2.5595791,-8.152812,-4.6543064,-10.693122,-3.815083,-7.216961,-2.4877608,-5.945895,-2.151849,-6.5059857,-1.6285996,-6.1430817,-0.7437664,-5.450653,-1.5053782,-4.164112,-0.7413757,-4.3051486,-0.3014706,-3.433517,0.4149331,-3.0271475,-0.21389922,-3.1617343,0.72552276,-3.0975854,0.034967493,-3.177154,0.47744223,-3.4342234,-0.021812465,0
-77.72495,30.766178,-11.34186,15.462019,3.7116017,7.3835654,0.06669814,6.110952,0.08704443,6.529707,-0.64091045,3.1798112,-2.3943346,1.4124143,-2.5224326,2.5435565,-1.8277667,2.166249,-1.1964302,3.0525782,-1.2286676,2.7759476,-1.2887388,2.6611524,-1.03622,2.6530778,-0.76269656,2.340939,-1.5971417,1.9212779,-1.8720541,1.998554,-1.8433489,1.8066454,-1.8194987,1.2161726,-1.5143356,1.240154,-2.0594525,1.3420588,0
